ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,0.8125,8,1.125,15,0.7594643,6.082762530298219,0.9356007716109952
072,0.875,8,0.8125,14,0.8968612,6.4031242374328485,0.9673759975197748
073,0.8125,6,1.25,18,0.9196692,1.4142135623730951,0.9763742238441117
074,0.0625,0,0.125,0,0.9692383,1.0,0.9964481111525602
075,0.5,7,0.1875,3,0.8802534,3.0,0.985304407295344
076,0.4375,5,0.8125,7,0.91694725,1.0,0.9879524334734144
077,0.75,8,0.75,12,0.91716635,2.0,0.9830556276082556
078,0.6875,7,1.8125,30,0.70438427,5.0,0.8570592860625289
079,3.0,38,0.9375,16,0.88330597,5.0,0.9468371826985426
080,1.0,13,1.0625,14,0.8361526,2.23606797749979,0.9643032969318508
081,0.3125,2,0.6875,11,0.78106225,6.0,0.936773012949114
082,2.4375,29,2.5,14,0.7944979,2.23606797749979,0.9494130341293632
083,0.5625,8,0.6875,12,0.9467494,2.0,0.9862275375191658
084,0.5625,5,0.0,0,0.9620773,1.0,0.9988841732413412
085,0.4375,4,0.0625,1,0.87081456,3.0,0.9937006270771668
086,0.4375,3,0.6875,11,0.8682459,3.1622776601683795,0.9781140098822516
087,1.3125,11,1.875,28,0.8066283,5.0,0.9384929106070696
088,1.6875,21,0.3125,6,0.8712393,3.1622776601683795,0.9745659878295292
089,0.3125,2,0.1875,1,0.7812885,5.0,0.9810602003303248
090,1.125,8,0.5,6,0.7795307,6.0,0.9533877816585284
091,1.0,8,2.0,30,0.8313532,7.071067811865476,0.9418381609443208
092,0.375,6,0.5625,9,0.94227654,2.0,0.9926487485517116
093,0.5,4,0.875,15,0.9539013,1.0,0.9846398299470884
094,0.3125,3,0.125,2,0.8972351,3.0,0.995036282080944
095,2.0625,28,0.8125,14,0.9222892,1.0,0.9907886290979178
096,0.8125,10,0.75,13,0.87774783,2.0,0.9812264442036333
097,0.375,5,1.125,15,0.82594025,6.082762530298219,0.9500995287231676
098,0.6875,8,0.875,13,0.90161145,6.0,0.960920744826012
099,0.75,8,0.375,4,0.7955472,3.0,0.982473141643246
100,0.5625,4,0.1875,2,0.9563395,1.0,0.9948474441155044
101,0.25,2,0.4375,3,0.9220802,1.0,0.9914786548503262
102,0.8125,7,1.0625,16,0.8284352,5.0990195135927845,0.94438725111726
103,3.4375,53,2.375,36,0.76818407,5.0,0.9347807311600942
104,1.125,13,0.5625,8,0.8079859,6.0,0.951262809995431
105,0.0625,1,0.4375,8,0.9438446,1.0,0.9960838001123936
106,0.3125,1,0.125,3,0.94934833,1.0,0.9944578140381064
107,0.875,8,0.25,2,0.7147895,2.0,0.979823325062904
108,2.0625,32,0.625,9,0.8727134,2.0,0.9767403134216488
109,0.625,7,0.75,10,0.76743656,6.082762530298219,0.951041424941424
110,2.25,32,0.5,5,0.83102447,2.0,0.9737876046703317
111,0.6875,5,0.75,7,0.9079791,1.4142135623730951,0.9832272859996934
112,0.625,7,0.4375,3,0.81931776,2.0,0.9867404211591854
113,1.4375,19,1.75,29,0.80465454,2.8284271247461903,0.9581865846658668
114,1.125,11,0.875,14,0.8096095,6.0,0.9411272871840894
115,0.3125,2,0.0625,2,0.9464592,1.0,0.9948520772361988
116,0.4375,4,0.0625,1,0.9334961,2.0,0.9955350358239888
117,0.625,8,0.5,5,0.9247716,1.0,0.9952410279593328
118,0.5,3,0.4375,5,0.9210947,2.0,0.993744442654253
119,0.25,1,0.0625,2,0.9563191,1.0,0.9962379434996428
120,0.25,3,0.25,3,0.8945066,1.0,0.9966923255164132
121,3.875,47,1.75,14,0.8726877,3.605551275463989,0.9371106695762264
122,2.3125,32,2.875,39,0.79806346,4.123105625617661,0.8908272536718548
123,0.25,1,0.5625,6,0.9450552,1.0,0.995931195521699
124,12.5625,164,6.125,106,0.46229824,13.038404810405298,0.4363207056581392
125,1.125,8,0.9375,13,0.85938233,3.605551275463989,0.932160564671734
126,0.25,2,0.125,2,0.95559436,2.23606797749979,0.9937919376931108
127,0.4375,4,0.75,6,0.93765044,1.0,0.9919496122269718
128,0.3125,3,0.0625,1,0.94746333,2.8284271247461903,0.9955714484805236
129,0.4375,4,0.3125,2,0.9528027,1.0,0.9902996739314464
130,4.5,66,3.5,57,0.8417016,11.704699910719626,0.8593090362760715
131,0.5625,6,0.625,2,0.9081932,3.0,0.9474402065226002
132,0.6875,10,0.4375,7,0.9263622,3.605551275463989,0.9794241882417968
133,12.625,188,6.375,90,0.7116269,7.280109889280518,0.7490237037495903
134,1.4375,15,1.25,7,0.8962748,3.1622776601683795,0.9562891457048
135,0.8125,11,0.8125,13,0.92300415,3.605551275463989,0.9703399893011232
136,11.125,154,4.3125,71,0.60332155,12.36931687685298,0.578869504347064
137,0.3125,4,0.0625,2,0.935051,1.0,0.9952034158226236
138,0.3125,5,0.1875,2,0.91243297,3.0,0.9839416396537782
139,14.8125,226,4.6875,78,0.8141529,37.27594876852287,0.7395591685305849
140,0.8125,10,0.1875,4,0.9099238,4.242640687119285,0.9640283333286616
141,1.1875,18,0.1875,3,0.8674977,4.123105625617661,0.9608578288576918
142,8.75,133,3.0,50,0.804077,12.041594578792296,0.8086939783324923
143,0.8125,11,0.6875,11,0.92279375,4.0,0.980067262863941
144,4.75,75,1.875,32,0.80475074,24.0,0.8235819954686437
145,1.375,20,0.9375,15,0.90346915,4.123105625617661,0.9575578268054874
146,1.0625,9,1.1875,14,0.87874454,3.0,0.9563702220467788
147,11.0625,143,8.375,143,0.5264018,15.033296378372908,0.48531105308114
148,0.625,7,0.6875,10,0.8285727,4.123105625617661,0.9724090281233368
149,0.4375,2,0.375,8,0.9411397,2.23606797749979,0.9851866197700204
150,3.0625,41,1.0625,18,0.74370694,18.867962264113206,0.8388123451024114
151,7.4375,103,5.75,93,0.7951593,7.810249675906654,0.8310155055830912
152,0.8125,11,0.375,6,0.91921234,2.8284271247461903,0.9814981950458876
153,9.4375,136,4.25,73,0.74883074,11.180339887498947,0.7955471994028921
154,1.8125,12,0.6875,13,0.87350696,3.605551275463989,0.9442486905401816
155,12.5625,165,3.375,58,0.4371447,13.92838827718412,0.4375364993801134
156,1.125,12,0.9375,14,0.9124993,3.1622776601683795,0.9708452530993548
157,6.4375,101,2.0625,36,0.8576869,14.317821063276352,0.8499274628219331
