ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,1.8125,9,0.3125,13,0.6841252,4.123105625617661,0.9529453089623506
072,1.9375,7,0.125,11,0.5057655,7.0,0.9538768752900244
073,0.6875,2,0.5,1,0.8703821,2.0,0.9888421014073692
074,0.8125,5,0.9375,13,0.67544234,3.605551275463989,0.991054841382074
075,0.9375,4,0.0,9,0.5949758,4.0,0.9729568459138832
076,0.3125,1,0.625,7,0.88951945,1.0,0.9895930506100954
077,0.625,2,0.25,6,0.6748309,3.0,0.9879525383033874
078,0.8125,4,0.0,5,0.77588964,2.0,0.9369705706753466
079,0.5625,1,0.0,1,0.4510275,7.0,0.9771684311212248
080,0.5625,1,0.3125,7,0.80445206,2.0,0.9815687670846672
081,1.375,9,0.25,9,0.67616093,4.0,0.9537504257078988
082,1.125,10,0.8125,14,0.8255717,1.4142135623730951,0.9686814966827092
083,1.5,14,0.375,17,0.5150635,6.0,0.971722755146229
084,0.375,1,0.25,5,0.59073806,4.242640687119285,0.986482515427564
085,0.1875,0,0.0,3,0.61702895,4.0,0.9857662046652592
086,0.9375,7,0.0625,2,0.61778533,4.0,0.9829288152882826
087,1.8125,12,0.5625,16,0.68110657,4.0,0.9465750252070952
088,0.6875,5,0.0,2,0.512565,5.656854249492381,0.9808300232448742
089,1.0,4,0.0625,3,0.6558419,4.0,0.9552006404928431
090,2.5625,11,0.25,17,0.6660767,4.123105625617661,0.9498790919380484
091,1.0625,4,0.25,3,0.57515275,5.9492855684530985,0.9218823330377504
092,1.75,6,0.625,9,0.5251866,6.0,0.9794597008260773
093,1.4375,12,0.4375,0,0.63005847,4.0,0.9779529019057804
094,1.625,0,0.0,4,0.5807154,4.123105625617661,0.9829010787238928
095,0.625,6,0.6875,9,0.8907725,1.0,0.9944343008358424
096,0.75,0,0.125,1,0.8275699,2.0,0.9924861208258812
097,1.4375,9,0.0625,10,0.61516494,5.0,0.9640951958397443
098,1.1875,5,0.125,3,0.50831723,6.4031242374328485,0.9665887570062068
099,0.9375,3,0.1875,5,0.7749131,2.0,0.9642244198924652
100,1.25,7,0.25,5,0.59295976,4.47213595499958,0.9794316355768936
101,0.4375,3,0.25,3,0.8774729,1.0,0.9902170828199456
102,1.875,13,0.125,15,0.6482625,4.47213595499958,0.9597349515969066
103,1.625,24,1.125,14,0.69753826,4.0,0.9474569111209062
104,1.8125,6,0.25,9,0.6384272,5.0,0.9580815523706556
105,0.6875,3,0.625,7,0.6116493,4.0,0.9878745277216412
106,1.0,8,0.1875,5,0.66574466,3.0,0.99009442941497
107,0.4375,3,0.125,2,0.81107074,1.4142135623730951,0.9720118722284484
108,0.6875,3,0.125,0,0.8172237,2.0,0.9838497321817224
109,1.0625,6,0.0,9,0.63942367,5.0,0.9685020067187066
110,0.875,3,0.0625,4,0.8165628,2.0,0.9800451382612702
111,0.125,0,0.3125,2,0.86544746,1.4142135623730951,0.9920676465348596
112,0.3125,1,0.25,1,0.85340625,1.4142135623730951,0.9849618039523756
113,0.625,5,0.0,2,0.8263667,2.0,0.9793456048429318
114,2.875,20,0.125,15,0.6254858,5.0,0.9210883732183164
115,1.4375,11,0.625,9,0.6534162,4.0,0.9820616464229496
116,0.75,1,0.0625,0,0.6333383,4.0,0.9915407181592724
117,1.0,2,0.1875,3,0.87315416,1.4142135623730951,0.9955316791904172
118,0.625,1,0.125,2,0.6156134,4.0,0.9874896820208656
119,1.1875,6,0.4375,3,0.6842074,3.1622776601683795,0.9897217928902629
120,0.5625,2,0.3125,3,0.87486225,1.0,0.9897096963528222
121,11.3125,156,5.0,64,0.72449476,5.656854249492381,0.8650861723500214
122,4.6875,42,1.5,1,0.64204985,5.0,0.8339357137274722
123,0.3125,0,0.6875,6,0.9050645,1.0,0.9979359946656386
124,34.6875,499,8.8125,139,0.37755668,17.0,0.3946139098956159
125,3.25,31,0.625,31,0.66899943,7.211102550927978,0.8628432914911016
126,0.875,5,0.375,6,0.46348628,9.055385138137416,0.9657194721776164
127,0.5625,2,0.3125,2,0.8806091,1.4142135623730951,0.9972666966201036
128,0.4375,5,0.6875,11,0.5214401,7.810249675906654,0.9615201593812258
129,1.5625,11,0.875,18,0.65625536,4.242640687119285,0.9798189874369548
130,1.375,13,1.75,25,0.5902763,9.433981132056603,0.9566543241506592
131,5.75,52,0.75,28,0.56842756,8.54400374531753,0.8701870723218592
