ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,0.375,4,0.25,3,0.7678317,6.0,0.9385361003709028
072,0.375,3,0.4375,5,0.9015902,6.0,0.9693166476611296
073,0.6875,6,0.5625,2,0.92808497,1.0,0.9838780569414954
074,0.0625,0,0.125,1,0.97466755,1.0,0.997233500832284
075,0.5,6,0.25,4,0.8823225,3.0,0.9804428486292764
076,0.5,5,0.6875,11,0.92613643,1.0,0.9910609680360136
077,0.0,0,0.125,1,0.92786753,2.0,0.9982099194350466
078,0.375,3,0.6875,10,0.7039188,5.0,0.8389202100292378
079,1.6875,14,0.125,2,0.84204084,7.0,0.9696895088812062
080,0.3125,2,1.1875,16,0.79250985,3.0,0.955113633223049
081,0.4375,2,0.25,4,0.7891035,6.0,0.9425099497935548
082,1.4375,14,1.5,19,0.8099867,2.0,0.9621893999932808
083,0.375,5,0.125,1,0.9456476,2.0,0.9908797222093696
084,0.3125,1,0.0625,1,0.96862876,1.0,0.999708991269006
085,0.1875,1,0.0,0,0.8819944,3.0,0.994602991549631
086,0.5,4,0.3125,5,0.8805629,3.1622776601683795,0.9779699310555406
087,1.25,11,1.125,17,0.80509275,5.0,0.9385446425071472
088,0.6875,6,0.0625,2,0.8379206,4.47213595499958,0.9829666430092264
089,0.25,1,0.25,2,0.78811026,5.0,0.9820572921761288
090,0.8125,6,0.125,0,0.7903086,5.656854249492381,0.956876591311324
091,0.625,5,0.6875,9,0.84233856,7.0,0.9509430326393216
092,0.25,4,0.125,2,0.94090563,2.0,0.994920677500007
093,0.5625,7,0.5625,10,0.95817775,1.0,0.9862022540100246
094,0.125,1,0.0,0,0.8951285,3.0,0.996996723759802
095,0.6875,9,0.9375,16,0.9406024,1.0,0.992881867849354
096,0.5625,5,0.875,12,0.85409755,2.0,0.9778478360375406
097,0.4375,6,0.25,2,0.8408385,6.0,0.9600212445337828
098,0.875,7,0.375,6,0.90981925,6.0,0.9675996171651162
099,0.1875,2,0.125,1,0.82758147,3.0,0.988251231401795
100,0.375,4,0.0625,0,0.95041424,1.4142135623730951,0.9960894498053936
101,0.25,2,0.375,6,0.93640584,1.0,0.994990573155336
102,0.9375,8,0.5625,6,0.8348721,5.0,0.9496057406135296
103,0.25,3,0.3125,4,0.7670784,5.0,0.97712224240571
104,0.75,7,0.0625,2,0.818538,6.0,0.9551646707996
105,0.0,0,0.0,0,0.95793486,1.0,0.9991745948998652
106,0.25,0,0.125,3,0.95796144,1.0,0.9971213364538164
107,0.25,2,0.1875,2,0.72564554,2.0,0.9865187968695268
108,1.3125,16,0.875,13,0.83466417,2.0,0.9662495632074624
109,0.75,8,0.3125,4,0.78155196,6.0,0.9593907087203132
110,0.6875,8,0.25,2,0.82767826,2.0,0.9902247942216008
111,0.125,1,0.25,3,0.9221955,1.4142135623730951,0.993814106111023
112,0.3125,3,0.25,0,0.80029666,2.0,0.9890947875188631
113,0.625,11,1.375,21,0.7620967,3.0,0.9504783262160938
114,0.625,8,0.25,3,0.82407165,5.385164807134504,0.9518069410404024
115,0.4375,5,0.0625,2,0.9514943,1.0,0.9957143553045612
116,0.125,0,0.0,0,0.93882704,2.0,0.9991339506122596
117,0.1875,1,0.375,4,0.9410917,1.0,0.996706265298512
118,0.25,0,0.0,0,0.9333284,2.0,0.9988147755885382
119,0.3125,3,0.0625,2,0.96330667,1.0,0.9976230080372964
120,0.0625,0,0.3125,4,0.9243135,1.0,0.9971120110815864
121,2.125,20,0.375,13,0.88204247,4.0,0.931895623819862
122,0.625,6,0.5,3,0.7961517,4.47213595499958,0.8892516840413098
123,0.625,8,0.5625,10,0.94694954,1.0,0.9940860604591576
124,9.375,117,2.6875,45,0.481961,12.0,0.4695295583600981
125,0.5625,4,0.5625,16,0.85173815,4.0,0.9420204097361188
126,0.0625,1,0.0,0,0.9562258,2.8284271247461903,0.9966281179080276
127,0.25,2,0.4375,7,0.9441887,1.0,0.9952627560720184
128,0.125,1,0.0,0,0.9552553,2.8284271247461903,0.9957005912741403
129,0.25,0,0.6875,3,0.95692956,1.0,0.9913372180656428
130,1.875,24,0.8125,12,0.82408327,15.811388300841896,0.8838914391543492
131,0.3125,3,0.375,6,0.8975947,3.605551275463989,0.9666610612462252
132,0.25,4,0.1875,3,0.9207681,4.123105625617661,0.9872662559194612
133,7.625,114,1.9375,12,0.7401994,7.071067811865476,0.7839201898693665
134,1.25,13,0.8125,16,0.90849733,3.0,0.9595782155865896
135,0.125,0,0.125,2,0.93767816,2.23606797749979,0.9920560484585632
136,8.6875,118,3.0,46,0.6511973,11.0,0.6532112275658118
137,0.3125,5,0.125,0,0.9400999,1.0,0.9953589891282928
138,0.1875,3,0.0,1,0.89227146,3.605551275463989,0.9870565704235696
139,8.0,120,1.0625,17,0.8223782,33.27310585108728,0.8013660558530379
140,0.25,3,0.0625,1,0.9010928,5.0,0.9771178591075984
141,0.875,12,0.0,0,0.83515984,5.656854249492381,0.9726698933155647
142,5.1875,75,1.1875,20,0.8237637,11.69186107441095,0.8586822795393927
143,1.0,13,0.625,10,0.91960686,4.242640687119285,0.978934068130924
144,3.6875,55,1.1875,20,0.80666167,24.186773244895647,0.8389972373289153
145,0.625,8,0.0625,2,0.91168946,3.605551275463989,0.9821560024734256
146,1.125,7,0.5625,6,0.8742206,3.0,0.9525026752148608
