ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,4.0,26,0.1875,31,0.7512286,4.242640687119285,0.973004221103355
072,3.8125,24,0.125,31,0.91571975,3.0,0.9856725654850664
073,1.0,2,2.125,32,0.91073865,1.4142135623730951,0.9882646741861296
074,5.0625,30,3.375,102,0.91802996,1.4142135623730951,0.986503439170862
075,3.9375,28,0.0,34,0.8452633,3.0,0.9852063988082168
076,0.3125,1,0.875,10,0.9518323,1.0,0.996993220532984
077,4.0,18,0.8125,55,0.9363579,2.0,0.9922198964145096
078,4.3125,24,0.6875,55,0.7981779,2.8284271247461903,0.9788639903049424
079,1.5625,13,0.0,6,0.87574315,4.0,0.9801777501104344
080,4.0,22,0.8125,52,0.8113975,2.0,0.9868806573681732
081,4.3125,25,0.125,37,0.7829327,4.0,0.9809167745178164
082,1.125,9,2.125,43,0.73437774,2.23606797749979,0.9782786831175062
083,3.5,23,0.875,47,0.9100264,2.23606797749979,0.9913260164890688
084,3.8125,23,1.5625,64,0.926228,2.0,0.9901954796942696
085,3.8125,23,0.0625,35,0.8744314,3.0,0.9909958218525332
086,3.75,23,0.4375,42,0.85648257,3.0,0.9822636148182629
087,4.375,22,0.75,52,0.80302244,4.0,0.9731730807557222
088,3.125,35,0.0625,10,0.8548537,3.0,0.979544906626115
089,3.25,30,0.5625,26,0.8620157,3.0,0.9835517372463316
090,4.625,27,0.1875,41,0.79084486,4.0,0.9807325724401031
091,3.8125,20,0.0,31,0.8649238,3.605551275463989,0.9889756084185222
092,2.875,17,1.25,45,0.91322577,2.23606797749979,0.990456692793682
093,5.125,33,2.75,84,0.90801424,2.0,0.9767257129552488
094,3.125,18,0.125,28,0.85284054,3.0,0.9902408323292452
095,0.75,6,0.6875,14,0.9713412,1.0,0.9976344480131264
096,1.1875,3,0.625,20,0.85380465,2.0,0.995135965288068
097,3.75,23,0.1875,33,0.84270024,3.605551275463989,0.9864495465134864
098,3.6875,29,0.0,28,0.91923046,3.0,0.9884614790693828
099,1.0,4,0.75,19,0.86138,2.0,0.993664228317622
100,4.4375,24,1.125,59,0.9154546,2.0,0.9904709057872764
101,0.3125,3,0.5,2,0.87385005,2.0,0.9970130829952096
102,5.125,36,0.0625,46,0.84347725,3.0,0.9811485051568282
103,6.75,78,1.0,13,0.77334857,11.0,0.8980860363925215
104,5.125,41,0.125,36,0.83064234,4.0,0.9789604065570312
105,4.125,25,3.25,86,0.907569,2.0,0.9895016147616
106,3.0625,11,1.4375,58,0.96383363,1.0,0.9932044637567692
107,0.75,6,1.375,27,0.7396328,2.0,0.9878962728360045
