ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,0.6875,4,0.0625,5,0.61267805,5.0,0.94572870210765
072,0.6875,1,0.0625,2,0.4533691,7.071067811865476,0.94774022659009
073,0.5625,3,0.8125,0,0.8142471,2.0,0.9854345123520372
074,0.4375,5,0.4375,1,0.6149742,4.0,0.9941829782938212
075,0.125,0,0.0,0,0.54264396,4.123105625617661,0.9776255707762556
076,0.25,3,0.5,4,0.85548264,1.0,0.9851901745112408
077,0.3125,1,0.0625,3,0.63367826,3.0,0.9865584964970016
078,0.125,0,0.0,0,0.7162189,2.23606797749979,0.9173349848220214
079,0.5625,3,0.0,1,0.4280619,7.0,0.9601319339098044
080,0.25,1,0.3125,4,0.7556548,2.0,0.982867594563582
081,0.6875,3,0.0,8,0.5975506,5.0,0.9515005608571764
082,0.4375,5,0.6875,8,0.83115065,1.4142135623730951,0.964573022573018
083,0.25,0,0.0625,5,0.5059208,6.0,0.9830430797433548
084,0.3125,2,0.1875,3,0.5275856,5.0,0.9804404591811596
085,0.0625,1,0.0,0,0.57523847,4.0,0.989381915520959
086,0.75,6,0.0625,1,0.563242,4.0,0.9786481438550184
087,0.8125,5,0.4375,11,0.62122005,4.47213595499958,0.9412887682218098
088,0.125,2,0.0,0,0.4797741,6.0,0.9783718142451612
089,0.1875,1,0.0625,0,0.6189029,4.242640687119285,0.9447855491085476
090,1.0625,5,0.0,11,0.58541626,5.0,0.9160525868380316
091,0.4375,4,0.0,0,0.5070964,6.0,0.9038964272376449
092,1.625,8,0.5625,5,0.48621,6.0,0.9569880205362236
093,0.5,4,0.5,0,0.574907,4.0,0.9797626455608603
094,0.3125,0,0.0,0,0.5466491,4.47213595499958,0.9819079892022284
095,0.25,1,0.375,2,0.82891166,1.4142135623730951,0.9962281698057338
096,0.4375,2,0.125,1,0.76396513,2.0,0.9852336590705016
097,0.5625,1,0.0625,4,0.5376324,5.385164807134504,0.9443278069214136
098,1.0625,2,0.0,1,0.4493694,7.0,0.9583570300157978
099,0.5,2,0.125,4,0.7232931,2.0,0.9584595808319728
100,0.375,1,0.125,1,0.54945254,5.0,0.981371730039319
101,0.25,4,0.1875,2,0.8398319,1.0,0.9867689815144608
102,0.875,7,0.0625,4,0.5770824,5.0,0.9497235643216566
103,1.0,8,0.25,10,0.5934888,4.47213595499958,0.9467733405948452
104,0.6875,3,0.0,5,0.5605414,5.0,0.9330736445013268
105,0.0625,0,0.3125,0,0.56269145,4.0,0.9904027345633024
106,0.375,0,0.25,6,0.61886925,3.0,0.991027813202102
107,0.4375,2,0.0625,0,0.8504537,1.0,0.9847426013776182
108,0.125,0,0.25,0,0.7602427,2.0,0.9859355686532262
109,0.875,4,0.0,3,0.5696736,5.0,0.9568087966597956
110,0.5,9,0.0625,2,0.7446131,2.23606797749979,0.968370321159764
111,0.1875,0,0.25,1,0.8232179,1.4142135623730951,0.993057160858321
112,0.25,2,0.125,0,0.8281529,1.4142135623730951,0.983465741745064
113,0.375,2,0.0,0,0.79032886,2.0,0.9877083114130296
114,1.1875,6,0.0,9,0.5642447,5.0,0.9215797495369692
115,0.4375,2,0.3125,2,0.60696,4.0,0.9824049194218634
116,0.375,1,0.0625,0,0.5969289,4.0,0.991183954577852
117,0.125,0,0.125,1,0.8122595,2.0,0.9968384602891516
118,0.25,1,0.125,2,0.56717646,4.0,0.9871092033070056
119,0.3125,2,0.3125,2,0.6328223,3.1622776601683795,0.9891293495464744
120,0.1875,0,0.4375,1,0.8451058,1.0,0.9845673669750776
121,4.9375,51,0.4375,35,0.5562663,6.708203932499369,0.8311728532961189
122,4.8125,48,0.1875,30,0.5496152,6.4031242374328485,0.7964429207815233
123,0.125,0,0.125,0,0.86769,1.4142135623730951,0.9977552697968278
124,25.25,363,0.0,6,0.260493,13.0,0.2671401501243257
125,4.125,41,0.625,39,0.49857664,9.848857801796104,0.826551209414864
126,0.625,1,0.0,2,0.37077543,10.198039027185567,0.9322109988776656
127,0.3125,1,0.25,1,0.8420638,1.4142135623730951,0.996643989427169
128,0.375,2,0.0625,1,0.43384904,8.94427190999916,0.9369717951328784
129,2.125,12,1.3125,42,0.5831508,4.47213595499958,0.9544286677409016
130,1.5,17,0.0625,4,0.38359806,11.6619037896906,0.9031400925076616
131,5.6875,67,0.5625,34,0.38642985,16.15549442140351,0.8006026630378947
132,0.625,4,0.0625,0,0.43222415,8.06225774829855,0.936146707909854
133,7.125,82,0.8125,20,0.6380416,5.0,0.7902150539888492
134,2.9375,27,1.0625,43,0.5299808,6.708203932499369,0.9050882837415256
135,2.6875,30,0.3125,3,0.42638093,9.486832980505138,0.8876876945658044
