ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,0.125,0,0.25,1,0.7538666,7.211102550927978,0.9326754948798304
072,0.625,7,0.375,4,0.8994801,7.0,0.9666439580693932
073,0.8125,7,0.75,4,0.91175,2.0,0.9640566273330112
074,0.1875,3,0.25,3,0.9646938,1.0,0.9863810711238936
075,0.3125,4,0.25,4,0.8789671,3.0,0.9833330157988942
076,0.5625,8,0.8125,3,0.91642964,1.0,0.9793043046655698
077,0.625,9,0.1875,2,0.9252786,2.23606797749979,0.984118414128864
078,1.4375,18,0.5,1,0.6983904,5.0,0.8601069740249353
079,0.3125,1,0.0,0,0.89537424,4.123105625617661,0.9865923426035836
080,0.4375,7,1.125,7,0.8199443,3.0,0.9496625324081882
081,0.75,11,0.375,2,0.7704965,7.0,0.9291893185625876
082,1.125,14,1.3125,2,0.7853855,3.0,0.9506808379556724
083,0.625,7,0.125,2,0.94660866,2.0,0.9879623069851976
084,0.6875,7,0.0,0,0.9536626,1.4142135623730951,0.9939766189598775
085,0.375,4,0.0,0,0.8697133,3.0,0.9885922917723352
086,0.1875,0,0.375,6,0.85908186,4.0,0.9771830252192856
087,0.75,5,0.9375,10,0.7947837,6.0,0.9363996955776734
088,0.4375,5,0.0625,2,0.86469245,4.0,0.9790940327688018
089,0.5,5,0.25,2,0.7764752,5.0,0.9715744380691343
090,0.4375,3,0.125,0,0.7718995,6.708203932499369,0.9459450739992298
091,0.875,9,0.5625,6,0.8279334,8.06225774829855,0.9408313138583032
092,0.625,8,0.1875,2,0.94140595,2.0,0.9801317096618688
093,0.5,6,0.6875,8,0.9470137,1.4142135623730951,0.9719884174632536
094,0.125,0,0.0,0,0.89115244,3.0,0.9920573004936336
095,0.9375,13,0.5,10,0.9477704,1.0,0.9854091197166122
096,0.5625,5,0.3125,1,0.8746327,2.0,0.9733932852539178
097,0.5,6,0.5625,4,0.8245554,7.0,0.9488806361869496
098,0.625,10,0.375,6,0.90104306,7.0,0.959754598981838
099,1.6875,25,0.375,3,0.8028711,3.0,0.979232031603782
100,0.3125,2,0.0,0,0.9472947,1.4142135623730951,0.9917120998325836
101,1.0625,17,0.4375,2,0.9127984,1.4142135623730951,0.9832627575038896
102,0.5,2,0.5,4,0.82097614,6.4031242374328485,0.936945768997315
103,0.1875,2,0.0625,0,0.76472056,5.0,0.984062572964814
104,0.4375,5,0.1875,0,0.79946154,7.0,0.9497728397537633
105,1.0,15,0.1875,3,0.9278175,1.4142135623730951,0.991168304474366
106,0.25,2,0.0625,2,0.95842475,1.0,0.9890228594953712
107,2.1875,30,0.5,5,0.7064176,2.0,0.9756455161198978
108,0.625,8,0.4375,5,0.8582066,2.0,0.9637348377639354
109,0.5,5,0.25,3,0.7692763,6.324555320336759,0.9573065105406204
110,1.0625,15,0.25,1,0.82601964,2.8284271247461903,0.9759553223263526
111,2.8125,43,0.1875,5,0.90832144,2.0,0.977734564219362
112,0.9375,12,0.4375,2,0.814243,2.0,0.9795865494555585
113,0.5,5,0.9375,14,0.7894571,3.1622776601683795,0.9449992094948771
114,0.5,2,0.1875,3,0.8015121,6.509902130705687,0.947594445537793
115,0.5,5,0.0625,3,0.9404125,1.0,0.9834012974147608
116,1.0,11,0.0625,2,0.93100667,2.0,0.9858532810272792
117,1.125,16,0.6875,9,0.94556123,1.0,0.9862193995030424
118,0.6875,7,0.25,2,0.9165117,2.0,0.9904817681743514
119,0.3125,4,0.125,3,0.9492267,1.0,0.9865955283422196
120,1.0625,17,0.375,1,0.8843804,1.4142135623730951,0.9864201837333352
121,1.0625,5,0.8125,5,0.86768556,4.0,0.9477705333386072
122,0.6875,3,0.125,5,0.79900974,5.0,0.882852529867689
123,1.75,28,0.1875,3,0.9519296,1.0,0.9841811340319015
124,5.875,70,1.0,23,0.51852524,16.0,0.4982027302260643
125,1.125,10,0.6875,17,0.85868824,4.0,0.9399118114430692
126,0.1875,3,0.0,0,0.94099563,3.1622776601683795,0.9779930374608268
127,1.5625,23,0.3125,3,0.9385336,1.0,0.981046150082212
128,0.5625,8,0.0625,1,0.9457876,3.605551275463989,0.9854388327176944
129,0.6875,7,0.0625,3,0.9433888,1.4142135623730951,0.979241171275164
130,1.25,16,0.1875,3,0.85616565,9.486832980505138,0.9239718904542032
131,0.75,8,0.375,9,0.89095837,6.082762530298219,0.9391494236542302
132,0.25,4,0.125,2,0.913964,5.0,0.96925157882791
133,3.8125,56,1.3125,1,0.70355594,8.06225774829855,0.7813199924310741
134,0.8125,10,0.8125,7,0.8937864,4.0,0.9714788993864284
135,0.625,9,0.3125,5,0.92454934,3.1622776601683795,0.9882823548315282
136,6.0625,74,1.5625,25,0.6483861,12.0,0.6611641789656091
137,1.0625,15,0.0625,2,0.93511003,1.4142135623730951,0.9822183939606884
138,0.3125,4,0.3125,5,0.91233265,3.1622776601683795,0.9699392327055192
139,2.25,35,0.8125,13,0.8316547,19.508466364257902,0.8511137065776287
140,0.25,4,0.0,0,0.90808547,4.47213595499958,0.9794555205978994
141,0.3125,2,0.0,0,0.86613154,4.242640687119285,0.9735789517880236
142,2.125,32,1.0,20,0.79589707,14.0,0.8404227508047832
143,0.625,6,0.0625,1,0.91333115,5.0,0.9694759661736232
