ID,Betti0ErrorLocal_mortar,Betti0Error_mortar,Betti1ErrorLocal_mortar,Betti1Error_mortar,Dice_mortar,HD95_mortar,clDice_mortar
071,11.5625,169,1.0625,20,0.79975855,8.54400374531753,0.872711010042537
072,10.0,146,1.0,16,0.8049485,7.0,0.9083193377260635
073,1.0,7,1.125,13,0.80564415,2.23606797749979,0.9767147410572576
074,1.125,17,0.25,3,0.93959033,1.0,0.9891513502163184
075,5.5,84,0.0625,2,0.8839445,3.0,0.9543934601355478
076,0.75,7,0.8125,4,0.7912833,2.0,0.9880786929415298
077,0.875,13,0.0625,0,0.9079655,2.0,0.9803989743143988
078,8.5625,123,2.3125,39,0.68061423,8.246211251235321,0.7920320721623653
079,3.9375,55,0.1875,3,0.6967217,5.385164807134504,0.9621782598770464
080,4.75,68,2.375,37,0.78448373,7.0,0.9050435354033184
081,12.125,170,1.8125,32,0.81922764,8.54400374531753,0.8758560901603815
082,1.9375,22,2.0625,17,0.6519653,3.0,0.9438428378302094
083,1.625,23,0.5,10,0.8254283,4.0,0.95422380044531
084,1.875,22,0.0,0,0.904409,2.0,0.994049340099158
085,1.9375,28,0.0,0,0.90224314,2.0,0.9864302160387988
086,1.875,23,0.1875,3,0.87029636,2.23606797749979,0.9760886160046616
087,10.625,151,2.0625,36,0.80952466,7.071067811865476,0.8862839456555064
088,4.5,64,0.0,1,0.80342144,4.0,0.9472971585250906
089,4.6875,72,0.0625,0,0.8674813,3.0,0.9695455466270512
090,11.75,178,1.9375,32,0.84053904,7.0,0.9070859167404782
091,11.75,174,0.9375,17,0.8389565,6.0,0.9121205178671288
092,0.875,6,0.25,3,0.82062817,4.0,0.9887355028691712
093,1.4375,20,0.625,12,0.9344574,1.4142135623730951,0.9773008134932362
094,1.9375,33,0.0,0,0.88719845,2.23606797749979,0.9866095927999122
095,0.125,1,1.0,17,0.8344098,2.0,0.9894028332372702
096,6.375,91,0.625,9,0.7886857,7.0,0.9154643582344768
097,12.625,191,1.375,24,0.85626787,8.0,0.8954639443490461
098,13.5,199,0.4375,8,0.8181551,8.0,0.9001667624187902
099,2.9375,43,0.0625,1,0.8847836,2.0,0.9850631165641788
100,2.25,33,0.0625,1,0.9147394,2.0,0.984226278716976
101,0.25,1,0.4375,0,0.78805685,2.0,0.988481794425773
102,10.6875,159,0.8125,14,0.8369375,7.0,0.9091531809230242
103,14.375,220,2.3125,40,0.72830755,17.0,0.7878070612313086
104,12.3125,190,0.75,15,0.8588702,6.082762530298219,0.9142184173671056
105,0.4375,5,0.0625,0,0.92319703,2.0,0.9972073039742212
106,2.1875,33,0.125,2,0.9379119,1.0,0.9846741737469002
107,0.625,4,0.3125,1,0.6381423,3.0,0.9751183466112456
108,9.375,139,1.9375,29,0.73128444,9.0,0.8758664618382105
109,10.1875,153,1.0,17,0.8548316,7.0,0.9147305490272865
110,1.6875,24,1.625,23,0.831297,2.23606797749979,0.956618908887736
111,0.875,10,0.125,0,0.81137455,2.23606797749979,0.9887308985780872
112,3.4375,52,0.5,4,0.74213636,3.0,0.969378222206844
113,5.9375,80,0.75,13,0.74768054,7.0,0.9136556538293736
114,15.25,232,1.875,31,0.84844196,7.071067811865476,0.882381530999009
115,1.5,24,0.0625,1,0.94188976,1.0,0.9836275057902724
116,0.625,7,0.0625,1,0.90659386,2.0,0.9910071095625972
117,0.375,3,0.5,3,0.8490729,2.0,0.9913255051306464
118,0.625,6,0.0625,1,0.89556205,2.0,0.9911122269645996
119,1.0625,16,0.25,1,0.93811774,1.0,0.9909556828459452
120,0.4375,2,0.625,3,0.79098415,2.0,0.994270911174214
121,18.0625,265,8.0625,134,0.709607,12.041594578792296,0.715359412394376
122,3.6875,60,1.0,17,0.77329797,4.242640687119285,0.860695207278409
123,1.0,13,0.4375,5,0.8148469,2.23606797749979,0.9871351973482853
124,4.875,56,13.625,259,0.280473,17.0,0.2920021158480901
125,2.1875,25,0.75,16,0.83323985,3.605551275463989,0.940282279028526
126,8.0,117,0.1875,3,0.76760083,7.0,0.9306556898440022
127,4.0625,59,1.1875,18,0.81013066,2.8284271247461903,0.961730422245007
128,3.1875,49,0.4375,7,0.7618734,5.830951894845301,0.9794967122823826
129,0.875,11,0.375,4,0.89336145,2.23606797749979,0.9870955467175204
130,30.125,444,4.375,75,0.68579334,36.013886210738214,0.6365165609245677
131,3.625,49,0.625,2,0.8236895,5.385164807134504,0.9158719589074592
132,2.625,42,0.5625,9,0.7724187,5.830951894845301,0.971028669028941
133,5.8125,76,10.1875,181,0.5652018,9.055385138137416,0.6094010827211291
134,19.8125,288,1.25,18,0.7813179,9.055385138137416,0.8438738604061625
135,17.3125,259,2.0625,34,0.769587,9.0,0.8525263262662032
136,4.5,48,14.0,261,0.37372577,17.16814457517641,0.3893449860379786
137,7.1875,113,2.1875,38,0.783318,5.0,0.914371557336004
138,2.0,29,0.0,0,0.7633611,5.0,0.9674529593439496
139,20.375,276,9.625,168,0.5986522,56.56854249492381,0.4564970237314078
140,2.6875,38,0.3125,6,0.78134465,6.708203932499369,0.961847820741724
141,3.875,56,0.25,4,0.7278547,5.830951894845301,0.959768902197495
142,10.875,143,12.5625,229,0.52906084,20.396078054371134,0.4940951903643365
143,5.25,81,0.5,9,0.806849,5.385164807134504,0.9440498119289366
144,21.5625,318,1.875,32,0.72489774,37.21558813185679,0.6749353157684472
145,21.0,288,8.625,155,0.6788363,22.825424421026653,0.6080627638595217
146,3.625,52,1.6875,25,0.8196038,4.0,0.9158662900418624
147,5.5,68,11.875,224,0.34623897,20.09975124224178,0.4038596371450122
148,1.625,24,0.0,0,0.8236773,4.0,0.970449388052445
149,1.5625,19,0.625,11,0.7464703,5.656854249492381,0.9805526322867364
150,25.6875,374,2.375,43,0.6689872,36.61966684720111,0.6078314347868676
151,10.625,149,9.9375,185,0.57686436,15.033296378372908,0.5449190664714489
152,3.25,51,0.75,11,0.8627581,3.605551275463989,0.9476708756639596
153,8.1875,92,11.125,201,0.5074588,17.46424919657298,0.4884767264375346
154,23.375,340,4.875,88,0.7296292,12.041594578792296,0.7304795781408787
155,3.5,37,14.25,262,0.26275727,17.700277753068573,0.288547867068018
156,1.1875,12,0.0625,0,0.7831915,5.0,0.973602722771178
157,14.0,180,11.875,213,0.530493,34.0147027033899,0.4846744515920035
158,4.375,62,0.3125,5,0.71603936,7.0,0.9475400981775818
159,2.5625,38,1.25,20,0.7414211,8.0,0.9603914458562902
160,2.5625,25,0.9375,20,0.7359532,6.708203932499369,0.9352557260021302
161,6.1875,85,11.5625,210,0.5034302,11.04536101718726,0.5198350432021641
